row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Row82738,PerthAirport,7.9,19.4,0.0,3.2,7.8,NNE,28.0,NE,E,9.0,11.0,68.0,43.0,1020.7,1016.6,4.0,1.0,13.3,18.5,No,0
Row82739,PerthAirport,7.1,22.8,0.0,2.6,6.8,NW,37.0,NNE,NNW,9.0,17.0,65.0,38.0,1013.0,1007.6,1.0,7.0,13.3,20.8,No,1
Row82740,PerthAirport,8.6,20.4,11.6,2.0,8.2,WSW,20.0,NNE,SW,9.0,9.0,87.0,58.0,1023.0,1021.9,3.0,5.0,12.5,18.7,Yes,0
Row82741,PerthAirport,8.5,21.1,0.0,0.8,9.0,N,31.0,NE,N,11.0,15.0,76.0,38.0,1024.2,1020.7,3.0,1.0,13.3,20.7,No,0
Row82742,PerthAirport,7.0,19.2,0.0,1.2,9.2,SSE,30.0,,SSW,0.0,17.0,85.0,40.0,1022.3,1020.1,1.0,1.0,13.4,18.8,No,0
Row82743,PerthAirport,5.6,21.4,0.0,1.6,8.6,S,28.0,NE,SSW,9.0,17.0,76.0,47.0,1022.7,1020.7,1.0,6.0,12.9,21.1,No,0
Row82744,PerthAirport,9.4,20.6,0.0,1.8,4.5,ESE,44.0,ESE,E,13.0,17.0,74.0,52.0,1024.8,1021.8,8.0,8.0,15.2,19.8,No,0
Row82745,PerthAirport,14.7,21.2,0.0,3.0,3.6,E,43.0,ENE,ENE,22.0,19.0,75.0,49.0,1024.5,1022.4,7.0,5.0,15.5,19.1,No,0
Row82746,PerthAirport,14.2,22.3,0.0,3.0,6.2,ENE,39.0,ENE,NNE,13.0,17.0,67.0,39.0,1025.1,1021.9,4.0,7.0,15.6,20.7,No,0
Row82747,PerthAirport,8.8,20.4,0.0,2.6,5.6,ENE,28.0,NE,WSW,11.0,15.0,63.0,51.0,1025.0,1022.8,5.0,7.0,13.7,19.2,No,0
Row82748,PerthAirport,7.8,17.7,0.0,3.0,9.1,E,52.0,ENE,E,19.0,19.0,57.0,33.0,1031.0,1026.9,0.0,0.0,10.9,17.5,No,0
Row82749,PerthAirport,6.5,19.2,0.0,2.6,8.9,ENE,35.0,ENE,ENE,15.0,17.0,54.0,32.0,1028.5,1024.6,1.0,1.0,11.4,18.6,No,0
Row82750,PerthAirport,8.0,20.6,0.0,2.8,3.9,,,ENE,ENE,17.0,15.0,56.0,39.0,1026.0,1022.6,7.0,8.0,10.9,19.1,No,0
Row82751,PerthAirport,8.6,23.1,0.0,3.2,9.2,ENE,31.0,ENE,ENE,19.0,13.0,45.0,26.0,1023.8,1020.4,1.0,1.0,14.5,22.1,No,0
Row82752,PerthAirport,14.2,16.4,11.6,0.6,0.0,S,72.0,NE,S,11.0,35.0,94.0,93.0,1011.3,1009.6,8.0,8.0,14.4,13.0,Yes,1
Row82753,PerthAirport,11.4,18.5,5.8,1.2,7.5,S,31.0,SE,SW,7.0,15.0,88.0,49.0,1018.5,1018.5,3.0,3.0,14.0,18.0,Yes,0
Row82754,PerthAirport,5.7,18.9,0.0,1.2,6.2,NW,33.0,NNE,WNW,11.0,13.0,79.0,81.0,1024.5,1023.1,2.0,6.0,10.3,15.7,No,0
Row82755,PerthAirport,9.3,20.1,0.2,1.4,5.3,NNW,20.0,NE,WNW,9.0,11.0,85.0,67.0,1026.3,1025.2,4.0,3.0,13.4,18.1,No,0
Row82756,PerthAirport,13.4,20.7,0.6,1.2,3.7,ENE,31.0,NE,E,19.0,9.0,80.0,47.0,1027.1,1024.2,7.0,7.0,16.4,20.1,No,0
Row82757,PerthAirport,8.0,20.8,0.0,1.8,9.1,ENE,30.0,ENE,WSW,19.0,11.0,67.0,53.0,1019.9,1017.9,1.0,3.0,13.1,20.5,No,0
Row82758,PerthAirport,8.1,19.6,0.0,2.0,3.0,NW,41.0,N,NW,9.0,24.0,92.0,55.0,1021.0,1018.4,7.0,7.0,11.6,19.2,No,1
Row82759,PerthAirport,1.5,15.5,2.6,0.8,9.0,SSE,20.0,,ENE,0.0,11.0,82.0,41.0,1029.6,1027.2,1.0,1.0,7.4,15.4,Yes,0
Row82760,PerthAirport,0.3,15.9,0.0,0.4,9.0,N,26.0,NNE,NE,9.0,9.0,67.0,30.0,1029.8,1026.9,0.0,0.0,7.0,15.4,No,0
Row82761,PerthAirport,0.2,17.0,0.0,1.4,9.1,N,24.0,NNE,N,11.0,7.0,56.0,27.0,1029.2,1025.9,1.0,1.0,7.5,16.0,No,0
Row82762,PerthAirport,1.7,18.2,0.0,1.6,3.0,NW,26.0,N,WNW,11.0,13.0,70.0,43.0,1026.5,1023.9,5.0,6.0,6.0,16.5,No,0
Row82763,PerthAirport,1.1,17.2,0.0,2.2,7.2,ENE,31.0,W,ESE,7.0,20.0,79.0,50.0,1033.6,1030.4,1.0,7.0,7.9,15.6,No,0
Row82764,PerthAirport,3.8,17.2,0.0,2.2,9.1,NNE,30.0,ENE,NNE,15.0,7.0,79.0,38.0,1030.8,1026.7,1.0,6.0,9.8,16.9,No,0
Row82765,PerthAirport,4.0,16.8,0.0,2.2,6.2,SE,28.0,SE,SE,13.0,15.0,82.0,46.0,1025.9,1023.8,7.0,4.0,8.8,15.3,No,0
Row82766,PerthAirport,-0.2,17.4,0.0,1.8,7.9,SSE,26.0,ENE,SE,6.0,4.0,85.0,48.0,1029.1,1026.0,3.0,3.0,6.1,16.4,No,0
Row82767,PerthAirport,1.8,18.0,0.0,1.8,8.2,NE,20.0,NE,NNE,13.0,7.0,72.0,41.0,1025.4,1021.5,6.0,4.0,8.1,17.0,No,0
Row82768,PerthAirport,4.7,20.8,0.0,1.0,9.2,N,37.0,NE,NNW,13.0,15.0,57.0,20.0,1019.1,1013.7,1.0,1.0,9.7,20.2,No,0
Row82769,PerthAirport,8.8,12.3,0.0,1.8,0.9,WNW,50.0,NNE,SW,13.0,9.0,95.0,92.0,998.2,1004.7,7.0,7.0,9.3,9.6,No,0
Row82770,PerthAirport,9.7,19.0,76.6,1.0,5.4,NW,63.0,N,WNW,22.0,35.0,94.0,60.0,1015.2,1010.9,7.0,7.0,12.2,18.3,Yes,0
Row82771,PerthAirport,11.1,15.8,0.0,1.4,4.8,W,65.0,WSW,WSW,26.0,28.0,71.0,54.0,1008.9,1010.1,6.0,7.0,12.2,14.8,No,0
Row82772,PerthAirport,8.3,17.3,0.0,3.0,6.7,W,28.0,NE,W,9.0,15.0,92.0,61.0,1020.8,1020.5,5.0,7.0,11.4,16.7,No,0
Row82773,PerthAirport,4.6,18.8,0.0,1.2,7.6,NNE,19.0,NNE,WNW,13.0,9.0,87.0,57.0,1025.7,1022.5,1.0,3.0,9.7,17.6,No,0
Row82774,PerthAirport,8.7,20.5,0.0,2.4,9.0,N,35.0,NNE,N,9.0,20.0,69.0,36.0,1022.1,1017.8,1.0,1.0,14.1,20.2,No,0
Row82775,PerthAirport,5.4,18.4,0.0,1.8,5.8,ENE,33.0,NE,ESE,9.0,13.0,84.0,41.0,1030.9,1027.5,1.0,6.0,9.7,17.0,No,0
Row82776,PerthAirport,7.1,20.4,0.0,2.4,9.4,ENE,35.0,ENE,NE,19.0,11.0,63.0,32.0,1029.7,1027.3,1.0,1.0,11.2,19.5,No,0
Row82777,PerthAirport,3.7,20.4,0.0,1.8,9.4,ENE,35.0,NNE,ESE,11.0,9.0,56.0,33.0,1032.1,1028.5,0.0,0.0,11.1,20.0,No,0
Row82778,PerthAirport,7.7,20.0,0.0,3.2,7.2,N,35.0,NE,NNE,13.0,17.0,52.0,32.0,1027.8,1022.8,7.0,7.0,11.9,19.5,No,0
Row82779,PerthAirport,4.7,23.1,0.0,2.0,9.2,NNW,41.0,NNE,NW,13.0,28.0,49.0,17.0,1019.0,1014.9,1.0,3.0,12.7,22.7,No,0
Row82780,PerthAirport,10.9,19.8,0.0,3.4,7.9,WNW,39.0,N,WNW,13.0,24.0,91.0,56.0,1017.2,1016.4,5.0,4.0,13.2,18.0,No,1
Row82781,PerthAirport,10.6,17.3,1.0,2.4,5.1,SW,48.0,SSW,SSW,17.0,24.0,82.0,56.0,1016.5,1017.2,5.0,6.0,14.1,15.7,No,1
Row82782,PerthAirport,3.5,17.0,7.2,2.0,5.5,SSE,31.0,NNE,SSE,13.0,17.0,71.0,78.0,1026.4,1025.6,1.0,7.0,9.4,14.6,Yes,0
Row82783,PerthAirport,7.0,19.5,0.0,1.2,7.9,ENE,26.0,NE,S,11.0,11.0,90.0,55.0,1030.6,1029.7,1.0,7.0,11.4,18.5,No,0
Row82784,PerthAirport,3.4,24.1,0.0,2.6,9.7,E,30.0,NE,SW,7.0,9.0,53.0,20.0,1028.9,1025.0,0.0,0.0,13.5,23.2,No,0
Row82785,PerthAirport,2.4,21.0,0.0,2.0,9.6,SW,31.0,NE,SW,6.0,19.0,67.0,47.0,1022.7,1020.2,1.0,2.0,11.2,20.3,No,0
Row82786,PerthAirport,6.3,18.8,0.0,3.2,7.4,WSW,28.0,NE,WSW,6.0,19.0,76.0,53.0,1023.3,1020.2,6.0,3.0,14.2,17.8,No,0
Row82787,PerthAirport,1.2,19.1,0.0,2.4,9.5,S,37.0,NNW,S,6.0,17.0,83.0,36.0,1028.2,1025.3,0.0,1.0,9.8,19.0,No,0
Row82788,PerthAirport,2.6,17.8,0.0,1.8,9.9,ENE,41.0,E,ENE,20.0,26.0,68.0,35.0,1028.8,1025.0,1.0,0.0,9.9,17.3,No,0
Row82789,PerthAirport,4.0,21.1,0.0,2.6,9.9,NNE,46.0,NE,NNE,20.0,24.0,32.0,18.0,1022.4,1018.4,0.0,0.0,13.2,20.6,No,0
Row82790,PerthAirport,11.4,20.3,0.0,4.0,0.0,N,54.0,NNE,NNE,22.0,20.0,20.0,34.0,1015.3,1011.5,8.0,8.0,17.1,19.5,No,1
Row82791,PerthAirport,12.6,17.2,19.0,2.4,1.9,N,54.0,NNE,NNE,13.0,17.0,97.0,78.0,1008.0,1002.7,8.0,7.0,13.1,16.9,Yes,1
Row82792,PerthAirport,7.4,18.4,19.2,1.8,7.5,SSW,50.0,W,SW,7.0,26.0,95.0,55.0,1011.9,1013.8,3.0,7.0,10.6,17.0,Yes,0
Row82793,PerthAirport,7.1,18.4,1.0,2.2,7.6,WSW,31.0,WSW,SSE,7.0,11.0,89.0,53.0,1021.5,1020.6,3.0,7.0,12.3,16.9,No,0
Row82794,PerthAirport,4.6,19.4,0.0,2.2,10.2,ESE,31.0,ENE,E,19.0,15.0,61.0,37.0,1025.6,1021.6,0.0,1.0,12.2,19.2,No,0
Row82795,PerthAirport,6.0,18.8,0.0,2.2,5.2,ENE,41.0,ENE,E,26.0,22.0,63.0,46.0,1016.4,1009.6,7.0,5.0,11.0,18.5,No,0
Row82796,PerthAirport,4.5,18.6,0.0,2.6,8.2,SW,37.0,NE,SW,11.0,28.0,73.0,56.0,1004.9,1003.9,5.0,7.0,11.3,16.7,No,1
Row82797,PerthAirport,5.7,16.1,3.0,2.4,8.0,S,35.0,SSE,SSW,13.0,24.0,70.0,42.0,1015.1,1015.3,6.0,3.0,10.7,15.1,Yes,0
Row82798,PerthAirport,5.8,18.0,0.2,2.0,7.2,WSW,37.0,N,W,13.0,15.0,75.0,64.0,1018.4,1014.8,3.0,3.0,12.3,16.7,No,1
Row82799,PerthAirport,10.8,16.6,12.4,1.2,10.2,SSW,37.0,S,SSW,20.0,20.0,79.0,36.0,1018.0,1017.8,1.0,0.0,12.7,16.3,Yes,0
Row82800,PerthAirport,9.2,17.5,0.0,2.0,5.9,ESE,35.0,E,SE,24.0,11.0,61.0,46.0,1027.4,1025.1,7.0,4.0,12.3,16.2,No,0
Row82801,PerthAirport,4.2,17.8,0.0,2.4,10.3,E,35.0,SSE,SSE,15.0,11.0,53.0,32.0,1031.5,1027.7,1.0,1.0,12.3,17.2,No,0
Row82802,PerthAirport,1.4,19.1,0.0,1.6,10.4,ENE,35.0,NNW,S,7.0,11.0,63.0,38.0,1030.2,1025.7,3.0,1.0,11.3,17.9,No,0
Row82803,PerthAirport,7.4,24.7,0.0,4.2,10.4,ENE,39.0,ENE,WNW,15.0,15.0,39.0,19.0,1017.2,1013.8,1.0,2.0,15.4,22.7,No,0
Row82804,PerthAirport,11.8,15.7,5.2,2.0,0.0,ESE,41.0,E,S,9.0,19.0,89.0,84.0,1014.0,1012.9,7.0,8.0,13.6,14.7,Yes,1
Row82805,PerthAirport,11.1,18.6,1.8,4.4,5.1,ESE,50.0,ESE,SSE,22.0,24.0,57.0,37.0,1021.8,1020.2,5.0,6.0,13.5,16.1,Yes,0
Row82806,PerthAirport,4.0,18.3,0.0,2.4,10.3,ESE,39.0,ESE,ESE,20.0,17.0,55.0,34.0,1026.5,1024.1,1.0,3.0,12.6,17.1,No,0
Row82807,PerthAirport,5.0,19.9,0.0,3.8,10.1,SSW,31.0,ENE,WSW,9.0,17.0,66.0,42.0,1026.3,1022.2,1.0,3.0,12.1,18.3,No,1
Row82808,PerthAirport,8.4,19.6,1.4,2.4,7.7,S,35.0,N,WSW,7.0,13.0,79.0,50.0,1024.0,1022.3,1.0,7.0,14.6,19.6,Yes,0
Row82809,PerthAirport,3.7,21.1,0.0,3.2,10.6,WSW,28.0,NNE,WSW,4.0,20.0,68.0,39.0,1026.9,1023.0,0.0,2.0,13.4,20.2,No,0
Row82810,PerthAirport,4.9,22.5,0.0,3.4,10.1,WNW,35.0,,WSW,0.0,15.0,62.0,33.0,1020.2,1014.3,2.0,5.0,14.6,21.2,No,0
Row82811,PerthAirport,6.3,17.4,11.2,3.0,6.7,WNW,52.0,N,WNW,13.0,20.0,86.0,69.0,1015.1,1015.0,7.0,5.0,11.6,14.8,Yes,1
Row82812,PerthAirport,10.5,17.9,7.8,0.8,7.1,SW,46.0,S,S,15.0,15.0,78.0,46.0,1021.3,1019.8,5.0,7.0,13.0,16.3,Yes,0
Row82813,PerthAirport,3.5,18.2,0.0,1.8,10.8,WSW,31.0,ENE,WSW,9.0,19.0,60.0,40.0,1021.7,1018.4,3.0,1.0,12.6,18.2,No,0
Row82814,PerthAirport,6.6,20.7,0.0,4.0,10.8,E,35.0,ENE,SW,13.0,24.0,52.0,34.0,1028.1,1023.7,1.0,1.0,14.0,18.7,No,0
Row82815,PerthAirport,8.7,22.5,0.0,4.0,10.8,E,56.0,E,WSW,22.0,13.0,46.0,29.0,1025.6,1021.7,0.0,1.0,14.1,22.0,No,0
Row82816,PerthAirport,11.4,21.8,0.0,7.4,10.9,E,63.0,E,ESE,28.0,24.0,53.0,29.0,1031.2,1028.6,1.0,1.0,15.6,21.3,No,0
Row82817,PerthAirport,9.5,18.6,0.0,5.4,3.3,E,48.0,ENE,E,26.0,19.0,54.0,31.0,1033.2,1030.3,8.0,8.0,13.7,18.3,No,0
Row82818,PerthAirport,7.8,23.1,0.0,4.2,11.0,NE,44.0,E,ENE,17.0,24.0,46.0,21.0,1033.1,1028.0,0.0,0.0,14.8,22.5,No,0
Row82819,PerthAirport,10.0,25.2,0.0,2.8,11.2,ENE,33.0,ENE,E,22.0,6.0,33.0,16.0,1029.5,1025.7,1.0,0.0,17.7,24.8,No,0
Row82820,PerthAirport,4.4,26.5,0.0,7.0,11.2,E,31.0,ENE,ENE,19.0,15.0,31.0,15.0,1029.0,1025.1,1.0,0.0,17.8,26.0,No,0
Row82821,PerthAirport,7.0,28.4,0.0,5.6,10.6,N,35.0,NNE,WSW,17.0,24.0,30.0,16.0,1026.0,1023.1,0.0,1.0,20.7,26.6,No,0
Row82822,PerthAirport,8.8,27.2,0.0,5.4,11.1,WSW,33.0,E,WSW,17.0,26.0,63.0,45.0,1024.4,1019.9,0.0,0.0,18.5,25.0,No,0
Row82823,PerthAirport,6.4,23.6,0.0,3.2,11.0,SW,43.0,S,SW,28.0,30.0,51.0,46.0,1023.6,1020.6,1.0,1.0,18.4,22.4,No,0
Row82824,PerthAirport,11.2,23.2,0.0,7.8,10.6,E,54.0,E,S,28.0,15.0,65.0,41.0,1024.3,1020.4,3.0,1.0,16.6,22.6,No,0
Row82825,PerthAirport,19.2,24.3,0.0,9.4,1.5,E,54.0,ENE,ESE,19.0,28.0,34.0,31.0,1011.2,1009.6,7.0,7.0,19.8,23.0,No,0
Row82826,PerthAirport,11.7,21.4,0.0,4.0,8.3,SW,44.0,SW,SW,26.0,20.0,47.0,49.0,1015.9,1016.3,6.0,6.0,18.5,19.2,No,0
Row82827,PerthAirport,4.6,22.3,0.0,5.2,11.1,WSW,39.0,SE,WSW,6.0,22.0,52.0,46.0,1023.1,1020.7,1.0,1.0,17.2,20.7,No,0
Row82828,PerthAirport,4.8,23.6,0.0,6.0,10.8,S,43.0,SSE,SW,9.0,26.0,56.0,46.0,1024.8,1020.7,5.0,1.0,18.3,22.0,No,0
Row82829,PerthAirport,7.0,23.4,0.0,5.2,10.2,S,57.0,S,SW,20.0,31.0,53.0,45.0,1023.3,1021.1,5.0,5.0,17.9,21.7,No,0
Row82830,PerthAirport,9.7,24.0,0.0,5.6,11.2,E,52.0,E,SSE,33.0,19.0,35.0,18.0,1028.8,1025.6,0.0,0.0,15.4,23.9,No,0
Row82831,PerthAirport,10.8,28.4,0.0,8.2,11.5,E,44.0,ENE,ENE,15.0,22.0,31.0,11.0,1027.6,1022.1,0.0,0.0,18.7,27.8,No,0
Row82832,PerthAirport,10.9,28.7,0.0,5.8,11.2,WSW,39.0,N,W,15.0,24.0,24.0,44.0,1010.0,1007.8,0.0,1.0,25.1,25.4,No,1
Row82833,PerthAirport,15.4,20.6,10.8,7.6,5.1,WSW,67.0,WSW,WSW,13.0,37.0,72.0,61.0,1010.7,1012.1,7.0,6.0,18.0,16.9,Yes,1
Row82834,PerthAirport,3.8,20.2,1.4,2.8,11.6,SSW,37.0,SSE,S,20.0,24.0,42.0,32.0,1023.0,1021.3,5.0,3.0,14.9,19.3,Yes,0
Row82835,PerthAirport,6.1,24.1,0.0,5.2,11.6,SW,41.0,ENE,SW,24.0,26.0,46.0,35.0,1024.0,1019.7,0.0,1.0,16.5,22.2,No,0
Row82836,PerthAirport,5.9,23.4,0.0,6.0,11.4,SSW,50.0,SSW,WSW,15.0,28.0,46.0,38.0,1018.7,1015.8,0.0,1.0,17.0,21.6,No,0
Row82837,PerthAirport,9.5,22.2,0.0,7.0,11.7,ESE,50.0,SE,SE,31.0,22.0,35.0,21.0,1023.8,1020.2,1.0,0.0,14.6,21.3,No,0
Row82838,PerthAirport,8.5,24.0,0.0,6.0,11.5,E,50.0,E,E,31.0,26.0,38.0,17.0,1027.4,1022.3,1.0,2.0,15.5,23.0,No,0
Row82839,PerthAirport,11.2,26.8,0.0,7.8,11.9,E,57.0,ENE,E,28.0,13.0,35.0,15.0,1024.3,1019.5,0.0,0.0,19.1,26.3,No,0
Row82840,PerthAirport,7.0,29.1,0.0,7.0,12.1,ENE,39.0,NNE,WSW,11.0,28.0,28.0,15.0,1019.9,1016.7,0.0,1.0,22.1,27.0,No,0
Row82841,PerthAirport,9.0,32.6,0.0,8.0,12.2,ENE,39.0,NNE,WSW,15.0,20.0,23.0,8.0,1017.0,1013.0,3.0,4.0,25.2,31.4,No,0
Row82842,PerthAirport,12.3,27.0,0.0,7.4,12.2,N,30.0,N,W,13.0,19.0,47.0,38.0,1016.3,1014.0,1.0,1.0,21.4,26.4,No,0
Row82843,PerthAirport,9.0,24.3,0.0,7.4,4.0,NW,57.0,N,WSW,15.0,24.0,48.0,72.0,1012.9,1013.1,7.0,7.0,21.9,19.2,No,1
Row82844,PerthAirport,9.1,22.3,0.0,3.6,9.5,SW,39.0,ENE,SSW,13.0,17.0,48.0,37.0,1023.1,1021.1,4.0,4.0,17.5,20.6,No,0
Row82845,PerthAirport,12.9,27.1,0.0,3.8,11.9,E,50.0,ENE,WSW,31.0,20.0,40.0,21.0,1023.5,1018.1,0.0,1.0,19.6,26.4,No,0
Row82846,PerthAirport,11.9,28.1,0.0,8.8,12.4,SW,48.0,SE,SW,11.0,33.0,40.0,37.0,1017.8,1014.5,1.0,1.0,20.8,25.3,No,0
Row82847,PerthAirport,9.8,26.5,0.0,7.2,12.4,SW,41.0,WSW,SW,9.0,28.0,56.0,38.0,1019.8,1018.0,0.0,0.0,19.0,25.2,No,0
Row82848,PerthAirport,10.1,33.9,0.0,6.8,12.2,SW,39.0,SE,SW,7.0,17.0,47.0,20.0,1018.1,1012.8,0.0,1.0,22.2,33.4,No,0
Row82849,PerthAirport,16.5,22.0,0.0,6.6,2.4,SW,43.0,SW,SW,24.0,30.0,66.0,61.0,1009.1,1009.8,7.0,7.0,21.4,19.2,No,1
Row82850,PerthAirport,14.1,20.4,4.2,5.0,8.1,SW,57.0,SSW,SW,43.0,39.0,40.0,37.0,1012.3,1013.7,3.0,3.0,17.7,19.6,Yes,0
Row82851,PerthAirport,4.0,22.3,0.2,6.6,12.1,SSW,48.0,SE,W,24.0,19.0,39.0,35.0,1025.2,1022.4,2.0,1.0,16.2,21.3,No,0
Row82852,PerthAirport,12.4,28.4,0.0,7.8,12.9,ENE,52.0,NE,ENE,26.0,28.0,23.0,10.0,1024.4,1019.2,0.0,0.0,20.8,27.5,No,0
Row82853,PerthAirport,11.7,31.1,0.0,9.2,12.7,ENE,50.0,NE,E,31.0,19.0,14.0,9.0,1019.9,1015.5,0.0,0.0,24.3,30.2,No,0
Row82854,PerthAirport,11.6,34.4,0.0,6.6,12.7,NNE,54.0,NE,NE,30.0,13.0,11.0,5.0,1018.2,1014.1,0.0,2.0,27.6,33.7,No,0
Row82855,PerthAirport,15.3,37.3,0.0,10.2,12.2,NW,43.0,NE,WSW,28.0,24.0,11.0,7.0,1016.5,1012.0,1.0,1.0,30.3,36.3,No,0
Row82856,PerthAirport,11.1,26.0,0.0,9.0,6.4,WSW,46.0,W,WSW,17.0,26.0,55.0,60.0,1013.3,1012.4,4.0,6.0,24.5,23.2,No,0
Row82857,PerthAirport,10.1,22.6,0.0,6.0,9.3,SW,41.0,SSW,SW,24.0,30.0,57.0,53.0,1016.0,1015.1,5.0,7.0,18.3,19.7,No,0
Row82858,PerthAirport,17.5,26.9,0.0,6.6,3.9,SW,35.0,SW,WSW,6.0,19.0,55.0,51.0,1015.7,1015.9,7.0,7.0,22.3,24.8,No,0
Row82859,PerthAirport,11.5,22.2,7.0,3.8,10.1,SSE,50.0,S,SSW,35.0,35.0,80.0,45.0,1015.4,1014.0,7.0,4.0,17.2,21.0,Yes,0
Row82860,PerthAirport,6.6,23.2,0.0,5.2,13.0,SE,48.0,SE,WSW,17.0,24.0,40.0,33.0,1018.1,1014.8,2.0,5.0,17.2,22.6,No,0
Row82861,PerthAirport,12.1,25.6,0.0,7.4,13.1,E,59.0,E,SW,26.0,31.0,32.0,33.0,1017.1,1014.2,1.0,1.0,19.3,23.7,No,0
Row82862,PerthAirport,14.0,28.8,0.0,9.6,11.3,ESE,72.0,E,SSE,33.0,20.0,35.0,17.0,1018.3,1015.4,4.0,7.0,21.4,27.7,No,0
Row82863,PerthAirport,14.2,29.9,0.0,9.4,13.0,E,67.0,E,SE,35.0,20.0,37.0,19.0,1020.6,1016.5,1.0,0.0,21.5,29.5,No,0
Row82864,PerthAirport,14.9,31.2,0.0,10.2,13.1,ESE,50.0,E,SSW,28.0,20.0,36.0,18.0,1019.9,1015.8,0.0,0.0,22.3,30.4,No,0
Row82865,PerthAirport,12.0,35.1,0.0,9.8,13.1,SSW,44.0,ENE,SW,19.0,28.0,26.0,14.0,1017.7,1014.4,0.0,0.0,26.9,33.3,No,0
Row82866,PerthAirport,15.7,37.8,0.0,12.4,13.0,E,74.0,ENE,E,24.0,9.0,27.0,6.0,1017.6,1013.8,0.0,1.0,27.8,37.0,No,0
Row82867,PerthAirport,19.7,40.5,0.0,13.8,8.7,E,65.0,NE,W,30.0,20.0,11.0,8.0,1013.3,1009.6,3.0,7.0,32.4,36.8,No,0
Row82868,PerthAirport,15.6,30.1,0.0,9.6,0.3,SSE,35.0,ENE,WNW,17.0,11.0,25.0,38.0,1011.6,1010.5,7.0,7.0,25.0,26.6,No,0
Row82869,PerthAirport,20.3,33.0,0.6,4.6,4.7,ESE,52.0,ENE,S,22.0,13.0,30.0,45.0,1007.1,1005.6,7.0,7.0,29.2,28.2,No,0
Row82870,PerthAirport,19.4,27.2,0.0,4.0,10.7,W,41.0,W,WSW,19.0,31.0,70.0,53.0,1008.9,1009.2,7.0,2.0,22.9,25.6,No,0
Row82871,PerthAirport,14.5,29.7,0.0,8.8,13.1,ENE,43.0,NE,SSW,24.0,31.0,38.0,32.0,1020.1,1016.8,0.0,1.0,23.2,27.4,No,0
Row82872,PerthAirport,17.6,30.8,0.0,9.2,13.0,ESE,59.0,E,ESE,22.0,24.0,44.0,22.0,1016.9,1013.8,2.0,1.0,23.0,30.4,No,0
Row82873,PerthAirport,14.7,33.9,0.0,11.4,13.2,E,70.0,ENE,ESE,41.0,28.0,36.0,18.0,1018.5,1014.3,0.0,0.0,21.8,32.5,No,0
Row82874,PerthAirport,17.3,36.8,0.0,14.2,13.3,E,72.0,ENE,E,31.0,20.0,18.0,10.0,1018.0,1013.9,0.0,0.0,27.7,36.4,No,0
Row82875,PerthAirport,14.3,38.2,0.0,12.0,13.0,WSW,48.0,NNE,WSW,28.0,28.0,11.0,17.0,1009.8,1006.5,2.0,1.0,32.3,31.8,No,0
Row82876,PerthAirport,16.4,26.9,0.0,10.6,5.8,SSW,43.0,SSW,WSW,20.0,31.0,56.0,44.0,1010.1,1007.5,7.0,4.0,21.4,25.5,No,0
Row82877,PerthAirport,9.3,22.6,0.0,9.4,9.9,SSW,50.0,SSW,SW,13.0,31.0,45.0,37.0,1009.2,1007.5,7.0,6.0,19.5,20.3,No,0
Row82878,PerthAirport,5.8,23.3,0.0,5.8,11.3,WSW,48.0,SW,WSW,17.0,28.0,45.0,41.0,1009.6,1006.3,3.0,5.0,19.2,22.2,No,0
Row82879,PerthAirport,12.3,24.0,0.0,7.6,8.1,SW,39.0,W,WSW,9.0,22.0,61.0,57.0,1006.7,1004.5,7.0,8.0,20.0,21.6,No,1
Row82880,PerthAirport,15.6,23.3,1.2,5.8,2.3,SW,35.0,NNE,WSW,6.0,20.0,71.0,45.0,1005.0,1002.9,8.0,7.0,18.6,22.3,Yes,0
Row82881,PerthAirport,13.9,24.3,0.2,4.4,11.9,WSW,41.0,SSW,SW,20.0,28.0,55.0,47.0,1006.9,1007.1,5.0,3.0,20.7,22.5,No,0
Row82882,PerthAirport,14.9,25.3,0.0,8.4,12.0,S,52.0,SSW,WSW,13.0,31.0,49.0,38.0,1013.4,1012.8,3.0,1.0,21.2,24.3,No,0
Row82883,PerthAirport,13.1,27.6,0.0,7.0,13.2,ESE,48.0,E,WSW,19.0,28.0,44.0,30.0,1022.7,1019.3,1.0,0.0,19.9,25.9,No,0
Row82884,PerthAirport,13.4,28.5,0.0,9.2,13.3,ESE,56.0,E,W,26.0,26.0,34.0,38.0,1022.3,1017.8,0.0,0.0,20.7,25.2,No,0
Row82885,PerthAirport,12.5,31.9,0.0,9.2,12.2,E,50.0,E,SW,20.0,28.0,39.0,28.0,1016.2,1010.5,1.0,7.0,22.3,29.3,No,0
Row82886,PerthAirport,19.3,36.6,0.0,10.6,12.2,ENE,52.0,ENE,SW,26.0,28.0,23.0,15.0,1007.3,1002.8,1.0,1.0,28.9,34.8,No,0
Row82887,PerthAirport,9.9,26.6,0.0,10.2,13.3,SSW,50.0,SSW,SW,24.0,35.0,41.0,37.0,1013.4,1011.9,3.0,1.0,22.3,24.7,No,0
